publisher=AFP	abstract=<d> <p> <s> 四大 银行 股价 节节 溃退 工行 建行 跌破 汇金 成本 线 </s> </p> </d>	article=<d> <p> <s> 新快报 讯 </s> <s> 适合 汇金 公司 增持 四大行 的 时间 窗口 再次 打开 — — 四大行 股价 已经 逼近 今年 一季度 的 最低价 。 也就是说 </s> <s> 即使 按照 理论 最低值 计算 也 已经 逼近 汇金 公司 今年 增持 的 成本价 。 而且 </s> <s> 从 估值 上 看 </s> <s> 四大行 逼近 去年 10 月 汇金 高调 宣布 增持 时候 的 估值 。 汇金会否 再度 出手 </s> <s>  汇金险资 联袂 增持  从 去年 四季度 宣布 增持 四大 行至 今年 一季度 末 </s> <s> 汇金 公司 增持 四大行 的 行动 预计 耗资 已经 超过 25</s> <s>4 亿元 </s> <s> 其中 今年 一季度 </s> <s> 中国银行 </s> <s> 被 增持 的 股权 数量 最 多 。  去年 10 月 10 日 </s> <s> 四大行 已经 对 汇金 的 增持 行为 发布公告 </s> <s> 汇金 当日 通过 二级 市场 买入 </s> <s> 工商银行 </s> <s> 1458</s> <s>40 万股 、 </s> <s> 农业 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 村民 发现 乌木 值 百万 当地政府 夺走 称属 国有 </s> </p> </d>	article=<d> <p> <s> 2012 年 春节 时 </s> <s> 四川 彭州市 通济 镇麻柳 村农民 吴高亮 在 自家 承包地 中 </s> <s> 发现 了 一笔 “ 横财 ” : 长达 34 米 </s> <s> 胸径 约 1</s> <s>5 米 </s> <s> 重达 60 吨 的 乌木 。 照 目前 的 行市 </s> <s> 意味着 至少 数百万元 的 财富 。 一个月 后 </s> <s> 吴高亮 开始 挖掘 </s> <s> 没想到 半路 杀出 当地政府 </s> <s> 夺走 了 乌木 </s> <s> 称 这 属于 国有 。 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 中国 经济 走过 黄金 十年 转型 将 造福 世界 经济 </s> </p> </d>	article=<d> <p> <s> 中国人民银行 7 日 晚间 决定 </s> <s> 自 8 日起 分别 下调 金融机构 人民币 存贷款 基准利率 </s> <s> 这是 中国 时隔 三年 半来 首次 降息 </s> <s> 也 是 应对 当前 经济 增速 放缓 又 一 重要 举措 。  “ 中国 降息 举措 传递 出 决策层 避免 经济 下滑 的 强烈 政策 信号 。 ” 美联社 第一 时间 评论 说 </s> <s> 近几年 中国 已 成为 支撑 世界 经济 增长 的 重要 支柱 </s> <s> 降息 举措 大大 提振 了 全球 资本 市场 的 信心 。  10 年来 </s> <s> 中国 经济 面临 着 极其 复杂 的 国内外 环境 </s> <s> 既 出现 过 经济 偏快 </s> <s> 也 遭遇 了 国际 金融危机 影响 下 经济 下行 的 巨大 压力 </s> <s> 党和政府 审时度势 </s> <s> 高瞻远瞩 </s> <s> 通过 及时 调整 宏观调控 政策 </s> <s> 引领 “ 中国 号 ” 经济 列车 走过 了 增长速度 最快 、 波动 最小 的 “ 黄金 十年 ” 。  国家 发展 改革 委 新闻 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 10 万 七天 理财 收益 仅 百元 银行 产品 实际 收益 低 </s> </p> </d>	article=<d> <p> <s> 随着 国民经济 的 增长 </s> <s> 百姓 手里 的 闲钱 多 了 </s> <s> 如何 让 手里 的 钱 保值 甚至 增值 成为 民众 关注 的 焦点 。 面对 纷繁复杂 的 投资 方式 </s> <s> 银行 理财产品 凭借 银行 信誉 担保 、 高于 银行存款 的 收益 等 优势 越来越 受到 人们 的 追捧 。  但 由于 理财 知识 匮乏 等 原因 </s> <s> 一些 消费者 也 由此 掉入 理财产品 的 陷阱 。 怎样 做到 理性 投资 </s> <s> 理财 市场 如何 完善 等 问题 备受 关注 。  理财产品 让 人 眼花缭乱 百姓 直呼 “ 摸不着头脑 ”  记者 采访 时 发现 </s> <s> 尽管 近期 出现 了 投资者 购买 外资银行 理财产品 巨亏 的 案例 </s> <s> 民众 对 国内 银行 理财产品 的 关注度 依然 不减 。  普益 财富 监测数据 显示 </s> <s> 上周 41 家 银行 共 发行 了 319 款 理财产品 </s> <s> 较 之前 一周 增加 10 款 。 </s> <s> 中国银行 </s> <s> 、 工商银行 、 浦发 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 中国 单年 捐赠 过 亿 的 十大 富豪 </s> </p> </d>	article=<d> <p> <s> 余 彭年 : 2010 年 4 月 </s> <s> 余 彭年 新 捐 32 亿元 投入 “ 余 彭年 慈善 基金会 ” 。 “ 余 彭年 慈善 基金会 ” 目前 总价值 已达 82 亿元 </s> <s> 其中 包括 两 部分 </s> <s> 第一 部分 是 银行存款 17 亿元 ; 第二 部分 是 余 彭年 所 拥有 的 香港 及 深圳 物业 </s> <s> 目前 估值 65 亿元 。 余 彭年 以 财富 25 亿元 位列 《 2009 胡润 百富榜 》 第 432 位 。 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 阳光 人寿 “ 龙凤 宝贝 计划 之 传家 保 保单 ” 上市 </s> </p> </d>	article=<d> <p> <s> 商报讯 </s> <s> </s> <s> 正值 儿童节 </s> <s> 阳光 人寿 推出 “ 龙凤 宝贝 计划 之 传家 保 保单 ” 。 该 计划 由 “ 传家 保 少儿 年金 保险 ” 和 “ 附加 财富 账户 年金 保险 B 款 ” 构成 </s> <s> 不仅 保障 了 账户 资金 的 安全 </s> <s> 还 能 分享 到 阳光 保险 的 经营 成果 及 市场化 的 万能 结算 利率 所 带来 的 复利 收益 </s> <s> 同时 满足 客户 “ 教育 金 ” 、 “ 婚嫁 金 ” 以及 “ 养老金 ” 的 多项 需求 </s> <s> 专为 30 天 - 17 周岁 的 未成年人 设计 </s> <s> 宝宝 满 30 天 即可 参保 。 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 王耀辉 涉农 行 副行长 案 曾 借道 信托 违规 圈钱 </s> </p> </d>	article=<d> <p> <s> 近 两日 </s> <s> 中国 新兴 艺术品 投资 市场 玩家 王耀辉 </s> <s> 连带 </s> <s> 农业银行 </s> <s> 副行长 杨琨 被 协助 调查 一事 </s> <s> 浮出 水面 。  在 艺术品 投资 圈内 炙手可热 的 王耀辉 </s> <s> 既 是 北京 朝阳区 蓝色 港湾 国际 商区 的 打造 者 </s> <s> 又 是 北京 雅盈堂 文化 发展 有限公司 实际 控制 人 。  雅盈堂 曾 是 多款 艺术品 信托 产品 的 投资 顾问 机构 。 一个 不曾 被 关注 的 风险 黑洞 由此 浮现 。  据 不 完全 统计 </s> <s> 2011 年 艺术品 信托 发行 了 45 款 产品 </s> <s> 规模 达 550075</s> <s>5 万元 ; 2012 年 第一季度 发行 了 13 款 产品 </s> <s> 资金 总 规模 181374 万元 </s> <s> 其中 7 款 都 由 中融 信托 发行 。  我们 选取 了 从 去年 以来 有 代表性 的 艺术品 信托 </s> <s> 对 其 收益 类型 、 投资 方向 、 运作 模式 、 期 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> A股 市场 遭遇 黑色星期 一 基金 表态 不必 过度 悲观 </s> </p> </d>	article=<d> <p> <s> 昨日 A股 市场 创 今年 最大 单日 跌幅 </s> <s> 多家 基金 公司 认为 </s> <s> 目前 股市 已 消化 投资者 对 国内 经济 下滑 的 担心 </s> <s> 后市 不宜 过度 悲观 </s> <s> 未来 影响 市场 的 不利因素 主要 来自 海外 。  大成 基金 认为 </s> <s> 导致 昨日 股市 大跌 的 主要 原因 有 : 首先 是 经济 下滑 预期 </s> <s> 其次 是 海外 经济 前景 堪忧 </s> <s> 再次 是 国际 板 即将 推出 的 传言 。 由于 市场 对于 经济 下滑 的 情况 已经 有 了 基本 预期 </s> <s> 未来 市场 不宜 过度 悲观 </s> <s> 下 半周 须 关注 5 月份 的 居民消费 价格指数 数据 </s> <s> 未来 需要 关注 部分 价值 被 低估 的 板块 是否 存在 价值 修复 性 行情 。  多家 基金 公司 认为 未来 的 宽松 政策 会 对 市场 起到 提振 作用 。 中欧 基金 表示 </s> <s> 今年 经济 三季度 见底 或是 大 概率 事件 </s> <s> 目前 市场 点位 不用  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 国内 油价 两连跌 下游 行业 跟 涨 容易 跟 跌 难 </s> </p> </d>	article=<d> <p> <s> 5 、 6 月 国内 油价 两连跌 </s> <s> 全国 不少 加油站 出现 超额 降价 </s> <s> 北京 部分 加油站 油价 甚至 跌至 “ 6 元 时代 ” 。  与 之 形成 鲜明对比 的 是 </s> <s> 前期 搭 着 高油价 顺风 车 跟 涨 的 物流 快递 、 日化 产品 、 出租车 燃油 附加费 却 还 没 回到 原点 。 下游 行业 为何 跟 涨 容易 跟 跌 难 </s> <s>  加油站 打折 促销  近日 记者 调查 发现 </s> <s> 6 月 9 日 调价 之后 </s> <s> 上海 、 北京 等 数百家 加油站 掀起 促销 潮 </s> <s> 弥补 了 消费者 对 油价 降幅 不 过瘾 的 缺憾 。  据油 客网 统计 </s> <s> 目前 在 上海 有 124 家 加油站 打折 </s> <s> 北京 加油站 打折 数量 达 282 家 。 最高 优惠 幅度 可 到达 每升 0</s> <s>65 元 。 在 京沪 两个 城市 内 </s> <s> 中 石油 旗下 打折 加油站 最 多 </s> <s> 达到 142 家 。 中石化 打折 加油站 数量 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 山西 省委书记 : 煤老板 将 淡出 历史舞台 </s> </p> </d>	article=<d> <p> <s> 中新网 太原 5 月 31 日电 </s> <s> “ 山西 煤老板 是 历史 现象 </s> <s> 随着 时代 发展 将 淡出 历史舞台 。 ” 31 日 下午 </s> <s> 山西 省委书记 袁纯清 在 “ 新晋商 、 新 形象 、 新 境界 ” 民企 座谈会 上 表示 。  不久前 </s> <s> 有 媒体报道 </s> <s> 山西 煤老板 在 南方 某地 购买 私人 飞机 。 “ 太小 的 看不上 </s> <s> 要 去 看 大 的 </s> <s> 要 买 就 三 、 四架 </s> <s> 口气 很大 。 ” 袁纯清 介绍 说 </s> <s> 今年 一份 关于 中国 的 可 持续 发展 报告 中 </s> <s> 山西 临汾 仍然 被 认为 是 中国 污染 最 严重 的 城市 之一 。 公众 印象 里 </s> <s> 煤老板 已经 成为 晋商 乃至 山西 的 符号 。  山西人 从商 历史悠久 </s> <s> 从 明朝 初年 到 清朝 末年 </s> <s> 晋商 是 国内 实力 最强 的 商帮 之一 </s> <s> 也 是 中国 国际贸易 中 一支 具有 竞争 实力 的 地 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 第四期 国债 20 分钟 卖光 发售 前 晚 市民 已 排队 等候 </s> </p> </d>	article=<d> <p> <s> 国债 再次 大卖 。 记者 昨日 一早 来到 西城区 某 工行 网点 发现 </s> <s> 第三期 和 第四期 国债 在 开卖 后 短短 20 分钟 内 就 被 一抢而空 </s> <s> 银行 工作人员 的 衣扣 甚至 被 前来 购买 国债 的 百姓 挤掉 。 而 </s> <s> 招商银行 </s> <s> 昨日 的 统计数据 显示 </s> <s> 从 开始 发行 到 售罄 也 仅 用 了 约 20 分钟 。  “ 你 来 晚 啦 </s> <s> ” </s> <s> 头天 晚上 开始 排队  此次 发行 的 两期 国债 是 电子 国债 </s> <s> 不能 在 网络 渠道 购买 </s> <s> 而且 每家 银行 也 没有 一定 的 分配 额度 </s> <s> 售出 的 额度 均 从 全国 300 亿元 的 总额 度中 抓取 。 既然 不好 买 到 </s> <s> 所以 不少 市民 选择 头天 晚上 就 到 网点 排队 等候 。  在 发行 国债 前一天 晚上 10 点 半左右 </s> <s> 记者 来到 一些 银行 网点 时 发现 </s> <s> 已经 有人 在 银行 门口 前  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 北新 建材 及其 控股 子公司 拟 逾 4 亿 投资 三 项目 </s> </p> </d>	article=<d> <p> <s> 北新 建材 </s> <s> 6 月 5 日 晚间 发布公告 称 </s> <s> 公司 董事会 于 2012 年 6 月 5 日 审议 通过 了 《 关于 公司 在 天津市 投资 建设 火电 脱硫 综合利用 年产 5000 万 平米 纸面 石膏板 生产线 及 配套 年产 5000 吨 轻钢 龙骨 生产线 项目 的 议案 》 、 《 关于 公司 在 福建省 泉州市 投资 建设 火电 脱硫 综合利用 年产 3000 万 平米 纸面 石膏板 生产线 及 配套 年产 3000 吨 轻钢 龙骨 生产线 项目 的 议案 》 以及 《 关于 公司 控股 子公司 泰山 石膏 股份 有限公司 在 山东省 聊城市 投资 建设 火电 脱硫 综合利用 年产 5000 万 平米 纸面 石膏板 生产线 项目 的 议案 》 。 以上 三 项目 预计 投资 金额 分别 约 为 2</s> <s>03 亿元 、 8137 万元 、 1</s> <s>25 亿元 </s> <s> 合计 约 为 4</s> <s>09 亿元 。  公告 称 </s> <s> 上述 三个 项目 的 投资 建设 有利于 加快 公司 及 泰山 石膏 在 全国 的  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 发改委 连发 两文 赞 阶梯 电价 : 实现 富人 补贴 穷人 </s> </p> </d>	article=<d> <p> <s> 发改委 连续 两天 发文 谈论 阶梯 电价 。 在 今日 发布 的 《 建 机制 </s> <s> 保 基本 </s> <s> 促 公平 — — 居民 阶梯 电价 评述 之一 》 中 </s> <s> 发改委 称 </s> <s> 阶梯 电价 通过 对非 基本 用电 需求 实行 较 高 电价 </s> <s> 同一 省份 不 区分 农村 、 城市 划分 电量 需求 分档 等 方式 </s> <s> 实现 了 “ 富人 补贴 穷人 </s> <s> 城市 反哺 农村 ” 。 体现 了 公平正义 原则 。  6 月 12 日 </s> <s> 发改委 在 其 网站 公开 回应 居民 阶梯 电价 听证会 的 相关 疑问 。 发改委 表示 </s> <s> 5 月 上旬 以来 </s> <s> 全国 已有 29 个 省份 先后 召开 听证会 </s> <s> 从 听证会 情况 看 </s> <s> 绝大多数 听证 参加 人 赞同 推行 居民 阶梯 电价 制度 。 对于 第一 档 电量 标准 偏低 的 问题 </s> <s> 各地 普遍 表示 将 在 听证 方案 基础 上 适当 调 高 第一 档 电量 标准 。   </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 重庆 上邦 高 球场 非法 占地 764 亩 被 罚 1273 万 </s> </p> </d>	article=<d> <p> <s> 重庆 上邦 高 球场 运营 7 年 背后 : 非法 占地 764 亩 被 罚 1273 万  每经 记者 </s> <s> 刘林鹏 </s> <s> 发自 成都  未经 批准 非法 占地 764 亩 </s> <s> 重庆 上 邦 高尔夫球场 的 开发商 — — 重庆 腾 翔实 业 有限公司 付出 了 1273 万元 的 代价 。  “ 确实 有 这个 事情 。 ” 昨日 </s> <s> 重庆市 房管局 办公室 的 一位 负责人 向 </s> <s> 《 每日 经济 新闻 》 记者 证实 了 此事 。 重庆市 房管局 监察 执法 总队 的 潘 主任 向 记者 表示 </s> <s> 上 邦 高尔夫球场 未经 批准 非法 占地 764 亩 </s> <s> 被 罚款 1273 万元 。 如今 </s> <s> 腾 翔实 业 已经 把 罚款 缴清 了 。  值得一提的是 </s> <s> 昨日 </s> <s> 2012 · 别克 · 中国 高尔夫球 俱乐部 联赛 南方 区 复赛 刚刚 在 上邦 高尔夫球场 落幕 。 基于 此 </s> <s> 我们 不禁 想 问 : 为何 违规 建设 高尔夫球场 事件 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 信贷 资产 证券化 重启 众 银行 抢 500 亿 额度 </s> </p> </d>	article=<d> <p> <s> 停滞 四年 的 信贷 资产 证券化 本月 终于 重新 开闸 </s> <s> 有 银行业 人士 昨天 向 南 都 记者 证实 </s> <s> 央行 、 银监会 、 财政部 已 于 近日 联合 下发 《 关于 进一步 扩大 信贷 资产 证券化 试点 有关 事项 的 通知 》 </s> <s> 500 亿元 额度 用于 新一轮 试点 。  据悉 </s> <s> 包括 国开行 、 工行 、 民生 等 多家 银行 已经 上报 了 额度 申请 </s> <s> 但 具体 额度 分配 目前 仍 未确定 。 有 银行业 人士 表示 </s> <s> 资产 证券化 有利于 终结 银行业 “ 扩张 — 融资 — 再 扩张 - 再融资 ” 的 循环 </s> <s> 同时 给 银行 风险 管控 带来 新 的 工具 。  地方 融资 平台 纳入 新 试点  根据 《 通知 》 </s> <s> 新一轮 试点 扩大 了 基础 信贷 资产 的 种类 </s> <s> 国家 重大 基础设施 项目 贷款 、 涉农 贷款 、 中小企业 贷款 、 经 清理 合规 的 地方 政府 融资 平台 公司 贷款 等 均 在 鼓励 之 列 。  </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 叶檀 : 央行 降息 是 倒逼 的 结果 </s> </p> </d>	article=<d> <p> <s> 央行 降息 在 预期 之中 </s> <s> 这是 倒逼 的 结果 </s> <s> 也 说明 5 月份 CPI 增幅 不高 。  新兴 经济体 在 欧美 之前 率先 “ 宽松 ” 货币政策 。 2012 年 以来 </s> <s> 已经 有 巴西 、 印度 、 俄罗斯 、 越南 和 菲律宾 等 新兴 经济体 降息 ; 深受 大宗 商品价格 下行 困扰 的 澳大利亚 央行 6 月 5 日 也 宣布 </s> <s> 下调 基准利率 25 个 基点 至 3</s> <s>50% </s> <s> 这是 该行 连续 第二个 月 降息 </s> <s> 累计 幅度 达 75 个 基点 。  从 2011 年 开始 的 第二 波 降息 潮 </s> <s> 说明 次贷 危机 从 衍生品 危机 时代 </s> <s> 进入 债务 危机 时代 </s> <s> 各国 不得不 在 2009 年 后 再次 放开 货币 闸门 以 鼓励 投资 提升 市场 信心 。 衍生品 危机 产生 的 金融 去 杠杆 化 </s> <s> 使得 负债率 高 、 效率 低下 的 经济体 首当其冲 </s> <s> 债务 环境 恶化 </s> </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 陈文辉 : 偿付能力 监管 体系 需 与时俱进 </s> </p> </d>	article=<d> <p> <s> 中国保监会 副 主席 陈文辉 4 月 26 日 在 第九届 北 大赛 瑟 论坛 上 指出 </s> <s> 偿付能力 监管 是 保险 监管 的 核心 </s> <s> 是 保护 保险 消费者 利益 的 关键所在 </s> <s> 因此 </s> <s> 偿付能力 监管 体系 需要 与时俱进 </s> <s> 不断完善 。  近年来 </s> <s> 国际 国内 金融 形势 发生 了 巨大变化 </s> <s> 我国 保险业 现行 的 偿付能力 监管 制度 体系 在 某些 方面 已 不能 完全 适应 新形势下 的 监管 需要 。 保监会 近日 决定 启动 中国 第二代 偿付能力 监管 制度 体系 的 建设 工作 。  陈文辉 介绍 了 第二代 偿付能力 建设 的 基本 框架 原则 : 一是 要 坚持 偿付能力 监管 三 支柱 的 整体 框架 。 在 监管 三 支柱 框架 下 进行 总体设计 </s> <s> 细化 每个 支柱 的 内容 </s> <s> 处理 好 相关 制度 之间 的 关系 </s> <s> 从而 形成 外部 监管 、 内部管理 和 市场 约束 有机 结合 的 第二代 偿付能力 。 二是 要 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 学者 争论 降息 对 楼市 影响 马光 远称 楼市 将 反弹 </s> </p> </d>	article=<d> <p> <s> 中国人民银行 决定 </s> <s> 自 2012 年 6 月 8 日起 下调 金融机构 人民币 存贷款 基准利率 。 金融机构 一年期 存款 基准利率 下调 0</s> <s>25 个 百分点 </s> <s> 一年期 贷款 基准利率 下调 0</s> <s>25 个 百分点 ; 其他 各 档次 存贷款 基准利率 及 个人住房 公积金 存贷款 利率 相应 调整 。  对于 降息 对 楼市 的 影响 </s> <s> 不同 的 学者 持 不同 的 意见 。  华远 地产 </s> <s> 股份 有限公司 董事长 任志强 认为 </s> <s> 对 地产 而言 </s> <s> 降息 降低 了 消费者 支付 压力 </s> <s> 但 还 不足以 全面 反弹 。  中欧国际工商学院 经济学 教授 王建 铆 也 表示 </s> <s> 降息 对 对 房价 不会 有 什么 影响 。 他 认为 </s> <s> 政府 和 住 建部 已经 反复 表态 </s> <s> 房地产 市场 调控 不会 放松 。 所以 下半年 房价 还是 会 继续 回落 。  伟业 我 爱 我家 集团 副总裁 胡景晖持 类似 观点 </ </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 蒲 长城 : 去年 重新 审核 并 淘汰 40% 乳制品 企业 </s> </p> </d>	article=<d> <p> <s> 中国 网 6 月 11 日讯 </s> <s> 2012 年 全国 食品安全 宣传周 启动 仪式 暨 第四届 中国 食品安全 论坛 今天 在京举行 。 6 月 11 日至 17 日 被 确定 为 今年 的 全国 食品安全 宣传周 。 本次 食品安全 宣传周 活动 由 国务院 食品安全 办 、 工业 和 信息化 部 、 农业部 、 商务部 、 卫生部 、 工商总局 、 质检 总局 、 粮食局 、 食品药品 监管局 、 中国科协 等 单位 共同 主办 </s> <s> 主题 是 “ 共建 诚信 家园 </s> <s> 同铸 食品安全 ” 。 国家 质检 总局 副局长 蒲 长城 在 论坛 上 表示 </s> <s> 2011 年 </s> <s> 质检 总局 共 监测 食品 样品 11 万个 </s> <s> 检查 食品 生产 单位 144 万家 次 </s> <s> 检出 不 合格 进出口 食品 2754 批 </s> <s> 查处 食品质量 违法 案件 2</s> <s>8 万起 </s> <s> 重新 审核 并 淘汰 了 40% 的 乳制品 企业 </s> <s> 食品质量 安全 保障 能力 进一步 增强 。 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 5 月 数据 或令 调控 再 出手 非对称 降息 预期 升温 </s> </p> </d>	article=<d> <p> <s> 5 月 经济 数据 本周 陆续 公布 。 一些 机构 预测 </s> <s> CPI 同比 涨幅 有望 继续 下行 </s> <s> 但 经济 数据 或 继续 低迷 。 在 各项 数据 公布 前后 </s> <s> 政策 调控 窗口 或 再度 开启 。 分析 人士 认为 </s> <s> 若 5 月 数据 不佳 </s> <s> 应 下调 利率 稳定 预期 刺激 需求 。  多项 数据 料 维持 低位  5 月 CPI 涨幅 有望 持续 回落 </s> <s> 多家 机构 给出 的 同比 涨幅 预期 值 在 3% - 3</s> <s>2% 之间 。  5 月 大宗 商品价格 大幅 下跌 </s> <s> 蔬菜 价格 继续 回落 及 需求 疲软 推动 物价 回落 。 </s> <s> 中金公司 </s> <s> 预计 </s> <s> 5 月 PPI 同比 涨幅 下降 至 - 1</s> <s>5% </s> <s> CPI 同比 涨幅 进一步 下降 至 3</s> <s>1% 。 </s> <s> 兴业银行 </s> <s> 首席 经济学家 鲁 政委 预计 </s> <s> PPI 同比 继续 在 负 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 新股 申报 脚步 放缓 上周 新增 3 家拟 上市公司 </s> </p> </d>	article=<d> <p> <s> 一度 疯狂 的 IPO 申报 脚步 于 近日 呈 大幅 放缓 趋势 。 上周 </s> <s> 仅 有 3 家拟 上市 企业 进入 候审 队伍 </s> <s> 是 自 今年 2 月 1 日 实现 每周 披露 申报 数量 最少 的 一周 。  最新 公布 的 主板 和 </s> <s> 创业板 </s> <s> IPO 申报 企业 基本 信息 显示 </s> <s> 截止 到 6 月 8 日 </s> <s> 证监会 在 审 和 过会 待发 企业 共计 686 家 。 其中 主板 380 家 </s> <s> </s> <s> 创业板 </s> <s> 306 家 。 上周 主板 无 新增 初审 企业 </s> <s> </s> <s> 创业板 </s> <s> 新增 的 3 家拟 上市 企业 分别 为北 内蒙古 凌志 马铃薯 科技 、 安徽 聚隆 传动 科技 和 北京 品恩 科技 。  另外 </s> <s> 拟 主板 企业 重庆 再升 科技 和 幸福 蓝海 影视文化 集团 等 8 家拟 </s> <s> 创业板 </s> <s> 企业 过渡 到 落实 反馈 意见 中 。 此外 </s> <s> 拟 < </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 美国 大豆 出口 六成 进入 中国 </s> </p> </d>	article=<d> <p> <s> 晨报讯 中国 大豆 的 对外 依存度 居高不下 </s> <s> 中国 市场 也 成为 全球 大豆 输出国 竞相 争夺 的 热土 。 美国 大豆 协会 国际 项目 中国 首席代表 张晓平 昨日 表示 </s> <s> 协会 正 寻求 与 三元 等 中国 奶牛 养殖 企业 的 合作 </s> <s> 进一步 推动 大 豆类 优质 饲料 对华 出口 。 而 来自 协会 的 数据 显示 </s> <s> 去年 </s> <s> 美国 大豆 对华 出口 已经 占 其 出口 大豆 总量 的 近 63% 。 中国 是 世界 上 最大 的 大豆 进口国 </s> <s> 且 进口量 一路 走高 。 中国 海关总署 日前 公布 的 数据 显示 </s> <s> 今年 一季度 我国 进口 大豆 1333 万吨 </s> <s> 比 去年同期 增加 21</s> <s>6% ; 进口 植物油 较 上年 同期 增加 30</s> <s>5% </s> <s> 至 176 万吨 。 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 东方 基金 庞飒 : 习惯 逆向 投资 </s> </p> </d>	article=<d> <p> <s> “ 优选 成长 股加 逆向 投资 。 ” 接受 《 投资者 报 》 记者 专访 时 </s> <s> 问及 投资 习惯 </s> <s> 庞飒 思索 了 几秒钟 后 总结 说 。  庞飒 目前 是 东方 基金 公司 投资 总监 </s> <s> 东方 精选 混合 基金 经理 </s> <s> 2010 年 加盟 东方 基金 之前 </s> <s> 任职 于 汇添富 基金 公司 </s> <s> 其 管理 的 汇添富 优势 精选 四年 多 里 </s> <s> 年化 收益率 超过 40% </s> <s> 目前 </s> <s> 他 管理 的 东方 精选 自 2010 年 9 月 以来 </s> <s> 也 成为 为数不多 的 几只 取得 正 收益 的 基金 之一 。  交易 时间 之外 </s> <s> 庞飒 把 大部分 时间 花 在读 报表 </s> <s> 看 报告 上 。  “ 我 很 喜欢 看 报表 </s> <s> 主要 看 现金流量 表 和 负债表 </s> <s> 尤其 看到 一张 好 的 报表 时 </s> <s> 内心 非常 喜悦 。 ” 庞飒 说 。  在 庞 看来 </s> <s </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 食品 添加剂 你 了解 多少 </s> </p> </d>	article=<d> <p> <s> 除了 增加 食物 的 风味 之外 </s> <s> 食品 添加剂 还有 其他 的 作用 比如 防腐 。 </s> <s> 很多 人 听到 “ 防腐 ” 两个 字 就 会 为 之色变 。 没有 记错 的话 </s> <s> 很多年 前 </s> <s> 食品包装 上 的 配料表 上 都 会 赫然 写 着 “ 防腐剂 ” 三个 字 。 随着 消费者 对 健康 的 关注度 越来越 高 </s> <s> “ 防腐剂 ” 这 三个 字 不再 出现 </s> <s> 代之以 “ 山梨酸钾 ” 、 “ 山梨酸 ” 、 “ 苯甲酸钠 ” 等 。 但 其实 </s> <s> 这些 仍然 属于 防腐剂 的 范畴 </s> <s> 只是 看上去 没有 那么 让 人 心惊 而已 。 有些 产品 认准 了 消费者 心理 </s> <s> 打出 “ 无 防腐剂 ” 的 大字 招牌 </s> <s> 吸引 消费者 购买 </s> <s> 但 如果 细心 察看 配料表 的话 </s> <s> 就 会 发现 </s> <s> 其实 以上 所提 的 这些 用于 防腐 的 添加剂 仍旧 赫然 在 列 。 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 多地 楼市 密集 微调 民众 担忧 市场 反弹 </s> </p> </d>	article=<d> <p> <s> “ 房价 大幅 反弹 的 因素 不 存在 ”  近日 </s> <s> 网络 上 疯传 的 一则 “ 降低 首付 </s> <s> 开启 楼市 微调 ” 的 消息 将 湖南 推向 了 风口浪尖 。 5 月 31 日 </s> <s> 湖南省 发展 改革 委 紧急 公告 澄清 </s> <s> 才 令 这场 风波 戛然而止 。 在 江苏 扬州 、 辽宁 营口 之后 </s> <s> 楼市 “ 微调 ” 的 猜测 在 多 地 骤然 而 起 。 虽然 大 范围 的 涨价 势头 尚未 出现 </s> <s> 但 市场 人士 担心 </s> <s> 在 保 增长 氛围 之下 </s> <s> 新一轮 投资 高潮 会 不会 给 房地产 市场 带来 更 多 的 “ 松绑 ” </s> <s> 房地产 会否 重蹈 2009 年 的 “ 瞬间 回暖 ” </s> <s>  购房者 担忧 房价 反弹  许多 购房者 担心 </s> <s> 随着 成交量 的 回升 </s> <s> 房价 会 上涨 。 这种 担忧 促使 许多 持币观望 的 购房者 果断 出手 。  而 开发商 并 不 这么 认为 。 武汉 某 大型 房地产 </s> </p> </d>
